date,username,replies,retweets,favorites,text
5/29/20 15:16,myecoll,0,0,0,"Terrorism in Charlottesville to Minnesota burning, Trump has been the messenger of violence. Corrupt POTUS threatening to shoot Americans as streets burn over injustice, pandemic rages, industries suffer, 40 million jobless, health coverage at risk, immigrants under siege. Evil "
5/29/20 15:16,dashiellc,0,1,0,Trump Administration Still Separating Children from Immigrant Parents https://dianeravitch.net/2020/05/29/trump-administration-still-separating-children-from-immigrant-parents/ via @dianeravitch
5/29/20 15:16,vote_resist,0,0,0,"So here goes Melania, without her new kidneys, Trump’s illegal immigrant spouse with her unsolicited advice.. "
5/29/20 15:16,arianapsarakou,0,0,2,"I wanted to come out here and say that my mother was an immigrant before she got her American citizenship and that I did not become an American citizen till I was 2. So if you wanna hang with me you have to support immigrants, any minority group, and hate trump."
5/29/20 15:12,offpcp,1,0,0,immigrants from where. It’s a hat that parodies a trump hate. And where i’m from that just support. Idk bout free state when you have arguably worse surveillance laws than us 
5/29/20 15:11,merm2008,0,0,0,"Trump's grand father was a pimp,trump's wealth was gotten from pimping women, turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020 #TermLimitsForSenators"
5/29/20 15:11,merm2008,0,0,0,"Trump's grand father was a pimp,trump's wealth was gotten from pimping women, turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020 #TermLimitsForSenators"
5/29/20 15:10,whowendtwhere7,0,0,0,"Second, I think everyone can agree President Obama’s scrutiny never reached or got near the height that President Trumps has, again not defending the man, but stating the obvious. Obama did a lot of the same things that trump did like deporting thousand of illegal immigrants"
5/29/20 15:10,DosPassosII,0,0,1,"Not to mention other issues (such as the abysmal treatment of undocumented immigrants by both administrations) that have been handled differently by the press. To be clear: I am glad to have them holding Trump's feet to the fire. Would have liked to have seen it with Obama, too."
5/29/20 15:09,MsTucson13,0,0,0,News flash: In REPUBLICAN run State of Arizona 85% of voters #VoteByMail already. and Trump won this State. Is his election a fraud? Because I know we have ALOT of illegal immigrants in this State and dead people. Exactly! 'Trump Republicans' are full of ! #TrumpLiesMatter
5/29/20 15:08,PPhilmayers,0,0,0,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets via @TheBabylonBee
5/29/20 15:08,Weebrahim001,0,0,0,"My hat says Weea 2024.... Not trump and yeah I'm from the UK grandparents were immigrants but I'm proud of my country, free-est place in the world after America"
5/29/20 15:04,campinfoo,0,0,0,Lawsuit: Trump order separates immigrant parents from older kids https://www.nbcnews.com/politics/immigration/lawsuit-says-trump-admin-s-covid-19-immigration-order-separates-n1216591 via @nbcnews
5/29/20 15:03,CandlePaul1,0,0,0,@realDonaldTrump @WhiteHouse @SecPompeo @Mike_Pence All Christians worldwide needs Cross n President Trump also needs Cross following blindly emotions of ISIS Muslim Terrorists immigrants migrants refugees protecting Terrorist Iran who is killing American Troops American ppl 
5/29/20 15:03,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 15:02,MaxHeeler,1,0,0,I didnt vote for Trump My father is brown and am immigrant Nice try 
5/29/20 15:02,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 15:02,PamelaChomba,0,0,0,Lawsuit: Trump order separates immigrant parents from older kids Its time to bring them home. https://www.nbcnews.com/politics/immigration/lawsuit-says-trump-admin-s-covid-19-immigration-order-separates-n1216591 via @nbcnews
5/29/20 15:02,e_mrockz,0,0,0,trump has been itching to pull the trigger on that 1 for awhile. He got a taste when he sent them to the border against exhausted unarmed immigrants. Ppl wont grasp the full threat of his words until it actually happens &amp; then they will be all shocked &amp; surprised.
5/29/20 15:01,_andiefuentes,1,4,27,"Number 45 tweeted “When the looting starts, the shooting starts”. I wish I could say I’m surprised, but I’m not. Trump has been glorifying and instigating violence for the past 4 years. We have seen it happen to immigrants, to Mexicans, to Asians, to Muslims and the list goes on-"
5/29/20 15:00,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 14:59,thedragonLML,0,1,7,Donald Trump is playing footsie with a race war because he's worried about his election chances. Last time he ran on xenophobia against immigrants and Muslims. This time it's apparently black people. Never forget that his supporters have shown their true faces
5/29/20 14:59,BeauWillimon,12,144,544,We’ve known it since he said he could shoot someone on 5th Avenue. We’ve known it since he tried to dismantle healthcare. We’ve known it since he put immigrant children in cages. Today he said it starkly: Trump is willing to kill to maintain power. The GOP are his accomplices.
5/29/20 14:59,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 14:59,whowendtwhere7,0,0,0,"Obama got several passes throughout his presidency and was always given the benefit of the doubt when he made decisions like bombing the Middle East or when he deported thousands illegal immigrants, while trump gets bashed for the same thing. You gotta see that right? Just asking"
5/29/20 14:58,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 14:58,merm2008,0,0,0,"@realDonaldTrump your grand father was a pimp and trump's wealth was gotten from pimping women and turning the money into real estate, trump throws stones at immigrants when his family is full of immigrants, HYPOCRITE, spread my movement #VOTETrumpOut2020"
5/29/20 14:57,DrueMark,0,0,0,Hope Trump steps in and does the same. The USA needs skilled hard working LEGAL immigrants. Figure the limies will get the cream due to a longstanding relationship.
5/29/20 14:56,PaizRichard,0,0,0,"The are sending the ballots everywhere, without making sure ir validating ir verifying illegal immigrants get the ballots. #fakenewsmedia fact check is President trump is not swindeling communists style electoral fraud by means of vote harvesting. Cnn Fire the person"
5/29/20 14:55,merm2008,0,0,0,please spread my movement #VoteTrumpOut2020 to your followers and others you know. We need to do this to ensure we get him out. No place for hate and racism in USA. Everyone in USA are immigrants. Trump's family is from Germany and full of immigrants
5/29/20 14:54,workerscircle,0,1,2,"Trump's #publiccharge rule has undermined the response to Covid-19. Due to fear of deportation or being separated from their families, undocumented immigrants are scared to seek care "
5/29/20 14:54,merm2008,0,1,1,please spread my movement #VoteTrumpOut2020 to your followers and others you know. We need to do this to ensure we get him out. No place for hate and racism in USA. Everyone in USA are immigrants. Trump's family is from Germany and full of immigrants
5/29/20 14:54,KC_Domino,1,0,6,Trump’s America: -Racism flourishes -100K+ citizens dead from pandemic -No plan to tackle COVID-19 -Immigrant kids STILL in cages -Income inequality grows -40 million unemployed -@GOP chose party over country #donaldisoverparty #TrumpIsALaughingStock #25thAmendmentNow 
5/29/20 14:54,emilia_suze,0,1,6,Twitter may be complicit in a crine. They have encouraged violence and looting some of it against small shops owned by immigrants. Those victims should sue for millions Twitter Hides President Trump’s Tweet That Warned Rioters Against Looting 
5/29/20 14:52,martyandchris,0,0,0,"It's not a big stretch from when Trump wanted to shoot immigrants ""in the leg"" if they crossed the border after tear-gassing them. Do you suppose Trump may have lost the #BlackVote after the ""THUGS"" comment?! #BanTrumpFromTwitter #BanWhiteHouseFromTwitter #GlorifyingViolence"
5/29/20 14:52,merm2008,0,0,0,please spread my movement #VoteTrumpOut2020 to your followers and others you know. We need to do this to ensure we get him out. No place for hate and racism in USA. Everyone in USA are immigrants. Trump's family is from Germany and full of immigrants
5/29/20 14:52,Trazlersgal,0,1,1,#Lawsuit: #Trump order separates immigrant parents from older kids https://www.nbcnews.com/politics/immigration/lawsuit-says-trump-admin-s-covid-19-immigration-order-separates-n1216591 via @nbcnews #immigration
5/29/20 14:52,merm2008,0,0,0,please spread my movement #VoteTrumpOut2020 to your followers and others you know. We need to do this to ensure we get him out. No place for hate and racism in USA. Everyone in USA are immigrants. Trump's family is from Germany and full of immigrants
5/29/20 14:52,IncDagger,1,0,0,"Fox News constantly sucking off Trump, repeating his talking points, pushing his rhetoric, touting drugs that don't work, demonizing immigrants."
5/29/20 14:52,COZYKlD,1,0,2,"ik now is not the time for election talk. but pleASE FOR FUCKS SAKE DO NOT ALLOW TRUMP ANOTHER TERM. the blood of Black americans, immigrant families, lgbtq children will be on YOUR hands. trump is the face of a hypernationalist racist movement and we can't allow it to continue"
5/29/20 14:51,merm2008,0,0,0,please spread my movement #VoteTrumpOut2020 to your followers and others you know. We need to do this to ensure we get him out. No place for hate and racism in USA. Everyone in USA are immigrants. Trump's family is from Germany and full of immigrants
5/29/20 14:50,WorldJastic,0,0,1,"Since Trump came to power, racist murders have spread among Americans and immigrants Blacks and whites Muslim and Christian And support the state's ability to control because of the inability of the arms officer And the fact that the government itself is racist An example of"
5/29/20 14:49,DAYLEE,0,0,0,"I am surprised that trump, who never hides his disdain for women and is quite blatant about how he dispises immigrants and people of color has supporters that are exactly that! Do they not see the irony??"
5/29/20 14:48,mountainlady57,0,1,3,Good Morning Twitterverse! How many of the caged immigrant children have been sold off into illegal adoptions? How many have been abused? How many will never see their parents again? Trump is Evil!
5/29/20 14:48,motorrader1,0,0,0,RT @TheBabylonBee: Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets 
5/29/20 14:47,fallinggoldens,0,4,10,"bro people i went to highschool with are on another level, how tf are you an undocumented immigrant on DACA and you support trump? he’s putting your people in cages and trying to take your rights away? whew i cannot"
5/29/20 14:47,Gene1525,0,1,2,"Donald John Trump, Sr. is the son of a Scottish immigrant, and grandson of a German immigrant."
5/29/20 14:46,JohnFugelsang,54,46,284,"Do you believe Donald Trump when he claims that he actually won the popular vote, and that over 3 million undocumented immigrants were somehow able to register and vote illegally for Hillary Clinton? #AskATrumpDefender #15 #maga"
5/29/20 14:46,Emmas1130,0,0,1,"This is exactly where we're headed, and closer than I think we realize. Btwn an authoritarian state and trump unleashing his white supremacist militia to start a race war. You've got ICE supremacists on immigrants. Police supremacists on POC. White supremacist threating Dem govt."
5/29/20 14:45,politicalhispan,0,0,0," Trump's ""Will"" to expedite #Naturalization of immigrants https://is.gd/q7wHiD, #DonaldTrump #Government #Immigration #Immigration"
5/29/20 14:44,PumaTwoPointO,1,0,0,"No! The trump presidency was just like the last admin and the one before that. Obama / bush / trump.They all amped up the wars. They all reauthorized the patriot act to take away our rights,they all gave tax breaks to the richest people in the world. Deported and caged immigrants"
5/29/20 14:44,jaxfunes,1,1,4,"“You’re not gonna be friends with me because I support Trump” easy, YES. I highly judge those who support Trump. The fact that you can support someone who openly encourages the killing black people, locking Hispanic immigrants in cages, and blaming all Asians for corona and the.."
5/29/20 14:42,SusanBanovetz,1,0,1,"Two reasons for her “let them die” response. 1) She’s kissing Trump’s ass, and 2) Meat packing plant employees are largely immigrants and/or people of color - not one of her “own kind.”"
5/29/20 14:41,DeanPerl1,0,4,4,"tRump doesn't give a fig what you say. Saving lives does not even exist in tRump's addled brain. He is already swimming in the blood of over 100 thousand #COVID victims, immigrant children, and betrayed Ukrainians. He wants to kill protesters to stop future protests against him."
5/29/20 14:40,lexijbutler,0,2,12,"for the love of God PLEASE do not vote for Trump PLEASE if you care about Black people, Immigrants, the innocent people in the Middle East, global warming, and view of America as a global power then #VoteHimOut"
5/29/20 14:38,lukeblake19,1,0,0,"Isnt it funny how quick Trump was tp react to Twitter ""block his free speech"" where were those cat-like relexes at the start of Covid19? When Black people were being murdered? Or When immigrants were put into ICE prison camps?"
5/29/20 14:37,SuziReynolds2,0,0,0,"In Word & Deed - Trump is Toxic to our country of inclusion built by immigrants &amp; to our Democracy guaranteed by our Consititution. He is an illegal POTUS, ignorant of our laws &amp; process fanning the flames of dictatorship. We must be vigilant in these perilous times! "
5/29/20 14:37,EyeDrFigueroa,2,0,0,"We were doing FANTASTICALLY WELL until the Chinese virus hit. I was going to emigrate if you managed to vote in the Hildebeast. If you hate Trump and America so much, LEAVE! Plenty of legal immigrants who want to be here and love this country. #Trump2020VictoryNowMoreThanEver"
5/29/20 14:37,jonainniss,0,0,2,"trump supporters will tell you ""if you dont like america then go somewhere else"". but then will also tell you that immigrants who are trying flee violence and an unjust gov should not be able to go to a different country. "
5/29/20 14:37,BLOCKS03517314,0,0,0,tRUMP denied UN access to investigate his humanitarian crisis at Mex/USA border detention centers. He ordered immigrants on life saving medical treatment to be deported in 33 days.He was going to screw Nat Guard over after serving 89 days &amp; send them home.
5/29/20 14:37,EastStandUpper,2,0,0,"They’re all reactionary arch-conservatives, though, who have bought into Trump’s simplistic low tax, fewer immigrants, corporate free-for-all agenda. What Max Boot calls the anti-anti-racists. Try him or Tom Nichols or Hussein Ibish for principled conservative thought."
5/29/20 14:37,Rolltide963,0,0,0,Lol...Trump did the same things with immigrants that Obama did...too much CNN leads to severe TDS!
5/29/20 14:36,RandallFrench14,0,0,0,You've managed to do 5 things in the WH: 1. Conspire with Vlad 2. Cage immigrants 3. Tax cuts for the rich 4. &gt;100K dead 5. Create a Trump deep state in the executive branch and judiciary
5/29/20 14:34,Horsefeathers99,0,0,0,"Even MITT ROMNEY 2016: ""(Trump scapegoats) Muslims and Mexican immigrants..(Is pro-)torture &amp; for killing innocent children/family members of terrorists..He cheers ASSAULTS ON PROTESTORS..&amp; applauds the prospect of twisting the Constitution to limit...freedom of the press."""
5/29/20 14:34,BadigerInc,1,0,1,"I salute you sir, You are fighting against COVID 19 and as well as BJP. Modi was not monitored 15 lakh immigrants due to Namaste Trump and MP government formation, Modi ji destroyed Indian people and Indian economy."
5/29/20 14:33,StevenMeyerson1,0,0,0,"There’s no excuse for looters, but police didn’t shoot looters in pre-Trump America. Now he wants them to. Trump has shown his cruelty against immigrants, called on “2nd Amend people” to support him. Now shooting civilians OK? No depth to his depravity. Promotes violence &amp; chaos."
5/29/20 14:33,sherijoon1,0,0,1,"The enemy of America is not foreign terrorists or immigrants or minorities, its white America, racism &amp; leaders like tRump!"
5/29/20 14:32,Dropoverdead,0,0,1,While wearing ID and showing ID to the officers! They arrested members of the press; tRump's the only person approving of this treatment! The worst offender of civil rights in the world. He put immigrant children in cages away from their parents. Where are their parents now?
5/29/20 14:32,jwflowersii,0,0,0,"I agree with everything said, but I also know the other side uses this term to justify their belief that its a culture war. They're wrong but that is how they justify Trump and his policies. Immigrants in cages, police brutality."
5/29/20 14:31,KnowYourObama,0,0,0,trump is a racist and he's systematically killing people of color in America. He started with immigrants and he's nurturing a race war. Just look in on his radicalized base. trump hopes to be the last man standing among the ruins. #TrumpDoesNOTworkForAmerica
5/29/20 14:28,RossBarkan,1,0,0,"I'm not arguing with her approach, one way or the other. But it's funny when liberal world leaders do things with immigrants that would be called fascist/tyrannical/evil if Trump did them here"
5/29/20 14:27,Trumpsfan4life,4,0,1,"I can give you many reasons how President Trump saved the USA! deep state would be in control and we would be a 3rd world country right now, the illegal immigrants flooding our country, Democrats controlling America by weaponizing our government, the economy, need more?"
5/29/20 14:27,FrankLeePlain,1,0,1,"Oh, I believe in God. But not Trump. ""White nationalism, which Donald Trump embraces and champions, isn’t just racist — it’s anti-Christ. Dehumanizing immigrants isn’t just racist — it’s anti-Christ. Demeaning women isn’t just sexist — it’s anti-Christ."" "
5/29/20 14:26,MelMall,1,0,0,"Of course. You just expressed the fundamental motive of Trump supporters. Bringing Black, immigrants, and other people ""to heel."" Perfect term because it accurately and historically describes how some Americans see black people, as less than human, like dogs."
5/29/20 14:21,RossBarkan,3,1,6,"Trump hates immigrants but can we have an honest discussion about all the other countries that hate them too? Jacinda Ardern, every liberal pundit's favorite world leader, has some immigration policies that would make Trump blush "
5/29/20 14:18,marla_j98,0,0,0,"Donald Trump Jr tweeted this Michigan immigrant video, ""I want my dignity back I want to work.."" Great video "
5/29/20 14:18,bronakins,0,0,1,Authoritarian regime PROVOKING a crisis. This is trump&amp;co’s “immigrant caravans are coming for you” 2020 Edition. To keep power they are willing to burn our America to the ground in the midst of a pandemic—they think their wealth protects them.
5/29/20 14:16,broach_invest,0,0,0,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets via @TheBabylonBee
5/29/20 14:11,RandallFrench14,0,0,0,"They already have used violence (caged immigrants; 2 synagogue shootings; El Passo Walmart; Parkland, mad bomber sent DEMs bombs) to say nothing of those inspired internationally by Trump (Christchurch, etc)"
5/29/20 14:11,TheWonderCow,0,2,7,"In 1982, Vincent Chin—a Chinese-American immigrant—was beaten to death in Michigan in 1982 by white auto workers who saw Chin as a symbol of the successful Japanese auto industry. Remember that when Trump blames China for his failures today, and 40% of America believes him. "
5/29/20 14:09,pshnyc601,0,0,0,"I hope Trump is dragged by his ankles from the WH by immigrants, members of the LBTGQ community, people of color, etc. Women can pull Melanoma out by the pussy. A true TV event."
5/29/20 14:08,lousrant,0,0,0,"@realDonaldTrump RACIST TIRADES AGAINST IMMIGRANT, BROWN AND BLACK COMMUNITIES OVER THE YEARS HAS CONTRIBUTED TO THE GREAT DIVIDE IN AMERICA TOO MANY UNARMED BLACK AMERICANS HAVE DIED AND WHAT DOES IDIOT TRUMP DO? CALLS THE PROTESTERS THUGS! #BlackLivesMatter @JoeBiden @DNC"
5/29/20 14:06,Rodger61680419,0,1,0,"Trump’s regulatory agenda was never about boosting the economy. It was always about rewarding friends (coal, oil, steel) &amp; punishing enemies (immigrants, poor people, reproductive health clinics, gays, and now Twitter). "
5/29/20 14:06,LuuGalleego,1,0,4,"How are you an immigrant supporting trumps tweets in regards of this situation, never thought a fellow Colombian will bring this much shame on us"
5/29/20 14:05,hill_ruthie,0,0,1,"Nope. My own brother, who supports trump and is a Mexican, calls undocumented immigrants ""wetbacks"". I have called him out on his racism repeatedly. Now I just don't talk to him. Fuck him."
5/29/20 14:04,crampell,9,207,432,"Trump’s regulatory agenda was never about boosting the economy. It was always about rewarding friends (coal, oil, steel) &amp; punishing enemies (immigrants, poor people, reproductive health clinics, gays, and now Twitter). http://www.washingtonpost.com/opinions/trump-is-all-about-deregulation--except-when-it-comes-to-his-enemies/2020/05/28/dcfb9638-a116-11ea-b5c9-570a91917d8d_story.html"
5/29/20 14:03,suecab,0,0,0,#Trump is killing AMERICANS. Courts stacked. Laws destroyed. Withdrawn from Global Issues. Ruining the environment. Killing immigrants. #TrumpIsAFailure #riots #COVID19Pandemic #trumpliespeopledie #RemoveTrumpFromTwitterNow #DictatorTrump
5/29/20 14:02,cadz19rom,0,0,0,"@realDonaldTrump @donlemon @CuomoPrimeTime it’s up to the people to change this! This Great America trump always wanted and all of these racist people started coming out of hiding. “America great again”had a secret message - America the racist, against immigrants and pro slavery! "
5/29/20 14:02,ProgressNow00,0,10,36,"Kind of like how Trump ignored Puerto Rican hurricane victims? Kind of like how Trump ordering the murders of immigrants? Kind of like Trump saying Richmond racists were ""fine people""? This is why we can't have a white supremacist in the White House."
5/29/20 14:01,Rondell_Trevino,0,7,63,"And respectfully, if you don’t see that Trump is part of the racist problem in America that has led to the mistreatment of Blacks, Latinos, and Immigrants, then your allegiance might be found in Trump not Jesus."
5/29/20 14:01,DianeRavitch,0,11,11,Trump Administration Still Separating Children from Immigrant Parents 
5/29/20 13:59,ZenWriter2,0,0,0,"Oh, oh, Trump Enterprises is in trouble! No more stiffing contractors and hiring undocumented immigrants, only to fire them when it becomes public."
5/29/20 13:58,XxAlejandrahxX,0,8,19,Nothing makes me cringe harder than seeing a son/daughter of two immigrant people defending trump and his beliefs in how immigrants bring nothing but drugs and violence into the United States.
5/29/20 13:56,good2fox,0,0,0,What's scary is that the system can't stop the racism that is rooted in the heart. Trump's tweets aren't thoughtful. I hope that all ethnic groups can really get along peacefully. This is very important because the US is an immigrant country.
5/29/20 13:55,NeuroPoetica,0,1,3,People responsible for setting America on fire: 1. Trump 2. The GOP 3. The MAGA klan 4. Cops People NOT responsible: 1. Black people 2. Chinese people 3. Immigrants 4. Muslims 5. Doctors and Virologists
5/29/20 13:55,deb6246,0,1,4,No I have not and don’t think I would. But I did participate in a pro immigration rally in 2017. We were there to support legal immigrants who were afraid they would be deported after Trump was elected
5/29/20 13:54,GreenMtnPatriot,0,0,1,Twitter hires French immigrant Hilareaux L'Clintoneux to fact-check Trump's tweets BabBee/s/➛https://bit.ly/3dhnyuH ➢➢➢➢➢➢➢➢➢➢➢➢➢➢➢
5/29/20 13:54,ThomasR27773214,2,2,7,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets via @TheBabylonBee nonsence get ready for censorship!
5/29/20 13:53,3rdViv,0,0,1,"Maga thugs. I remember the one time Germany sent us their worst immigrants. Racists, rapists, criminals &amp; thugs - Fredereich, Elizabeth &amp; Little Fred Trump."
5/29/20 13:51,Robbins17Chris,1,0,0,i didn't forget.obama did jackshit when this happened unde rhim.also don't forget those conceraiton cmaps trump is running for immigrants were built under obama. so obama cares nothing about nobody
5/29/20 13:51,Vespii009,0,0,0,No they are not. The fact that you have blk immigrant trump supporters going to government hearings talking about how we don't deserve reparations or how WS isn't a real threat to blk Americans. How dare you. There is a serious foreign flag problem.
5/29/20 13:50,mikeamarkey2104,2,0,1,"You my friend don't know what your talking about. Stop being a trump hater and join in making this country great again ,but wait Democrats don't want this country great again they want the illegal immigrants to take over and run this country in the ground .Unbelievable TRUMP USA"
5/29/20 13:47,YourGoldenKey,0,0,0,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets | The Babylon Bee https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets
5/29/20 13:46,Tonz1986,1,0,0,"This same sort of thing happened when Trump was elected. His anti-immigrant rhetoric wasn't just hateful, it was ignorant. People pointed out that whites are immigrants in America, but failed to see that the right was concerned about immigrants doing EXACTLY what white people did"
5/29/20 13:46,tyaanicolee,0,0,0,i just want someone to explain to me how you can be black & an immigrant and support trump??
5/29/20 13:46,anniehnet,0,0,0,"Twitter is doing nothing about all of the lies & propaganda being put out by Trump or the Fascist Republican Party. They have targeted immigrants, Democrats &amp; the people of the United States of America. Trump should be removed by Congress. Until then, no justice, no peace!"
5/29/20 13:38,mariapchrs,1,0,1,"most r largely alienated. Any man says the economy will improve; we will be without corruption; i will create walls to avoid immigrants and we will be safe. Thus is born countless people who elect him, i don't oubt anything that Donald Trump will be reelected"
5/29/20 13:36,3LWizz,1,0,6,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets
5/29/20 13:35,Stormalong_13,0,0,0,"We ALL must demand justice. We have allowed tRump and his gestapo to harass, arrest, brutalize, and murder blacks, minorities, and immigrants. Stand up for what is right. I commit to stand up!! #StopTrump #StopTheKillings #StopTheHate #GeorgeFloyd #BreonnaTaylor"
5/29/20 13:34,Vespii009,1,0,0,Most of those trump supporters are blk immigrants like Candace Owens. Notice how she the most prominent one. Go figure. Me calling out the BS and ing y'all bring over here is not xenophobia.
5/29/20 13:33,CruzControl72,2,0,0,"Also, start listening to people of color, immigrants, etc if you think that Trump doesn't oppress people. Google ""Central Park Five"" and ""Trump."" Watch the Access Hollywood Tape, and read this: https://tattooed-theologian.com/2020/05/10/dear-white-people/ Peace be with you. Hope that helps."
5/29/20 13:30,WhitGray6,0,1,8,First the El Paso shooter opens fire after Trump attacks mexican immigrants. Then a family is attacked while shopping after Trump incessantly blames China for COVID. Then supports “good democrats are dead democrats.” Now this. How much violence are we going to let him instigate? 
5/29/20 13:28,NaomiDDSL,0,0,0,Are these the immigrant kids that his administration has lost in Trump associates work camps?
5/29/20 13:28,tacoman3725,0,0,1,"He also pardoned Joe Apiro an Arizona sheriff who bragged about what he called his ""concentration camps"" that held illegal and non legal immigrants in outdoor desert camps a Hispanic US citizen died in such a camp and trump pardoned the guy of all crimes. this is all year 1"
5/29/20 13:26,swtnerbngtns,0,0,1,"don’t EVER , tell ME , a latinx daughter of brown immigrants- that trump is MY PRESIDENT . how . fucking . dare . you ."
5/29/20 13:26,collins_wr,0,0,0,"........We’re dangerously close to the point of no return. HELP ME tell our elected officials that we don’t need more immigrants right now. Jarome Bell P.S. If President Trump doesn’t get some much-needed reinforcements in Congress, we may never have another opportunity to......"
5/29/20 13:23,followmeanddie1,1,0,1,"My ancestors are from Europe, and they were all here before Trump's grandparents. I think he should shut up about immigrants as he obviously doesn't understand that America is a land of opportunity and freedom found nowhere else in the world. That's why my ancestors came here."
5/29/20 13:19,AliJolene,0,0,0,Twitter Hires French Immigrant Hilareaux L'Clintoneux To Fact-Check Trump's Tweets https://babylonbee.com/news/twitter-hires-french-immigrant-hilareaux-lclintoneux-to-fact-check-trumps-tweets via @TheBabylonBee
5/29/20 13:18,zaharako,65,722,2248,In Donald Trump’s America: POC can be murdered indiscriminately Journalists can be killed &amp; arrested There are good people on both sides (including nazis) Science is hoax &amp; 100k dead is “a good job” Immigrants seeking a better life are caged criminals #donaldisoverparty
5/29/20 13:16,DarwinNavasG,1,0,0,"Aha, Trump is the racist but I'm wondering Who deported the most immigrants? Obama deported more than 2 million in his first three years, Trump nearly 800k.... Who got the lowest unemployment rate of the history in the black race before Chinese virus? Let's stop"
5/29/20 13:15,PaulVuli1,0,0,0,"His watch he?? Where is the CDC and their prediction of 2.5 million perhaps Trump saved 2.4 million in this equation whyle you fought him all the way with accusations of over reaction, racist, paranoid, zenophobe, anti immigrant etc."
5/29/20 13:14,_typicalvirgo,1,0,0,"Lol just say you’re xenophobic. You using individual instances of black people who happen to be immigrants proves nothing. There are hoards of conservative AAs that share Trumps ideology. Not because of their ethnicity, but because of ignorance &amp; the ignorance of ppl around them"
5/29/20 13:14,DebbieSVA,1,0,0,"I see that you are the daughter of immigrants. Under Trump, your parents would have not been allowed in the country "
5/29/20 13:13,Karma_Incarnate,0,0,2,"Oh hell no. When my black brothers and sisters, my #LGBTQ brothers and sisters, my immigrant brothers and sisters, my #MeToo brothers and sisters, and all my brothers and sisters being stepped on and killed by Trump &amp; co., none of us should feel better."
5/29/20 13:12,redpath_jim,2,0,1,Not sure if you realize this but there is an immense difference between Trump's want to close the border from illegal immigrants getting in and stopping anyone from traveling due to the virus.
5/29/20 13:07,MsDuhMeanor,0,0,0,"live closer together in cities. Do I think trump would start mass uprisings with the intent to kill off voters? Yes I do. He kills 4 birds with one stone. Voters, blacks, sanctuary cities &amp; undocumented immigrants."
5/29/20 13:07,MsDuhMeanor,1,1,1,He's already doing that. And unfortunately for Minneapolis their protests are going to kill a lot of blacks & immigrants due to covid. I believe trump sent in people to stir up the people. He's done it in every other city when there have been protests. He's got more incentive to
5/29/20 13:07,ANDY_IWEL,1,0,1,"Thread of Obama doing the exact same thing Trump is doing..both parties will never be our friends even MLK understood that. The difference is just rhetoric. Obama called us thugs , had immigrants kids in jail and MILITARIZED the . "
5/29/20 13:06,VivaZapata2020,1,1,1,"It took COVID19,failed Trump/Republican federal response,2020 re-election to get far-right extremist, Chip Roy, to stop constantly fearmongering about Border migration MEX Border isn’t even a part of Chip’s district #TX21 but he loves to promote anti-Latino/anti-immigrant racism "
